Entry	Entry name	Protein names	Gene names  (primary )	Status
W1DGH7	W1DGH7_KLEPN	Putative integral membrane protein		unreviewed
W1DLN7	W1DLN7_KLEPN	Succinate-semialdehyde dehydrogenase [NAD] Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.16) (EC 1.2.1.24)		unreviewed
W1DMF3	W1DMF3_KLEPN	Alpha-acetolactate decarboxylase (EC 4.1.1.5)		unreviewed
W1DMX6	W1DMX6_KLEPN	Soluble lytic murein transglycosylase (EC 3.2.1.-)		unreviewed
W1DPA4	W1DPA4_KLEPN	Mobile element protein		unreviewed
W1DHD1	W1DHD1_KLEPN	Putative inner membrane protein		unreviewed
W1DS77	W1DS77_KLEPN	Phosphatidylglycerophosphatase A (EC 3.1.3.27) (Phosphatidylglycerolphosphate phosphatase A)		unreviewed
W1DHD8	W1DHD8_KLEPN	Uncharacterized lipoprotein YifL		unreviewed
W1DVN5	W1DVN5_KLEPN	Uncharacterized protein		unreviewed
W1DSB5	W1DSB5_KLEPN	Transcriptional regulator, LysR family		unreviewed
W1DD27	W1DD27_KLEPN	Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)		unreviewed
W1DRC4	W1DRC4_KLEPN	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)		unreviewed
W1DQZ5	W1DQZ5_KLEPN	Cytoplasmic copper homeostasis protein CutC		unreviewed
W1DWL2	W1DWL2_KLEPN	Transcriptional regulator, MerR family		unreviewed
W1DL74	W1DL74_KLEPN	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)		unreviewed
W1DR56	W1DR56_KLEPN	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)		unreviewed
W1DMG9	W1DMG9_KLEPN	16S rRNA (Guanine(966)-N(2))-methyltransferase ## SSU rRNA m(2)G966 (EC 2.1.1.171)		unreviewed
W1DCJ9	W1DCJ9_KLEPN	Putative cytochrome oxidase subunit		unreviewed
W1DH57	W1DH57_KLEPN	Probable lipoprotein		unreviewed
W1DF14	W1DF14_KLEPN	Uncharacterized protein		unreviewed
W1DL62	W1DL62_KLEPN	Putative membrane protein		unreviewed
W1DRK2	W1DRK2_KLEPN	Uncharacterized protein		unreviewed
W1DUU6	W1DUU6_KLEPN	Type IV secretory pathway, VirB4 components		unreviewed
W1DJB8	W1DJB8_KLEPN	Malate Na(+) symporter		unreviewed
W1DGC0	W1DGC0_KLEPN	PTS system, fructose-specific IIB component / PTS system, fructose-specific IIC component (EC 2.7.1.69)		unreviewed
W1DKR5	W1DKR5_KLEPN	Putative NAGC-like transcriptional regulator		unreviewed
W1DTP3	W1DTP3_KLEPN	Cnu protein		unreviewed
W1DR91	W1DR91_KLEPN	Uncharacterized protein		unreviewed
W1DIF4	W1DIF4_KLEPN	ATPase		unreviewed
W1DSH0	W1DSH0_KLEPN	Thymidylate synthase (TS) (TSase) (EC 2.1.1.45)	thyA	unreviewed
W1DPH5	W1DPH5_KLEPN	Uncharacterized protein		unreviewed
W1DFD2	W1DFD2_KLEPN	Arsenic efflux pump protein		unreviewed
W1DI23	W1DI23_KLEPN	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)		unreviewed
W1DW77	W1DW77_KLEPN	Galactoside O-acetyltransferase, probable YiiD (EC 2.3.1.18)		unreviewed
W1DSF2	W1DSF2_KLEPN	UPF0761 membrane protein		unreviewed
W1DPF4	W1DPF4_KLEPN	Pyrimidine/purine nucleoside phosphorylase (EC 2.4.2.1) (EC 2.4.2.2) (Adenosine phosphorylase) (Cytidine phosphorylase) (Guanosine phosphorylase) (EC 2.4.2.15) (Inosine phosphorylase) (Thymidine phosphorylase) (EC 2.4.2.4) (Uridine phosphorylase) (EC 2.4.2.3) (Xanthosine phosphorylase)	ppnP	unreviewed
W1DHV2	W1DHV2_KLEPN	Uncharacterized iron-regulated membrane protein Iron-uptake factor PiuB		unreviewed
W1DLY8	W1DLY8_KLEPN	50S ribosomal protein L18	rplR	unreviewed
W1DTK3	W1DTK3_KLEPN	Putrescine importer		unreviewed
W1DMA5	W1DMA5_KLEPN	Salicylate hydroxylase (EC 1.14.13.1)		unreviewed
W1DF44	W1DF44_KLEPN	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)		unreviewed
W1DEW3	W1DEW3_KLEPN	2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)		unreviewed
W1DII1	W1DII1_KLEPN	UPF0311 protein		unreviewed
W1DPT3	W1DPT3_KLEPN	Uncharacterized protein		unreviewed
W1DQQ7	W1DQQ7_KLEPN	Nicotinamidase (EC 3.5.1.19)		unreviewed
W1DLJ7	W1DLJ7_KLEPN	Succinylglutamate desuccinylase (EC 3.5.1.96)		unreviewed
W1DTR7	W1DTR7_KLEPN	tRNA dihydrouridine synthase A		unreviewed
W1DKD1	W1DKD1_KLEPN	NADPH:quinone oxidoreductase 2		unreviewed
W1DTE5	W1DTE5_KLEPN	Ribonucleotide reductase of class Ib (Aerobic),alpha subunit (EC 1.17.4.1)		unreviewed
W1DIA4	W1DIA4_KLEPN	DUF4123 domain-containing protein		unreviewed
W1DS53	W1DS53_KLEPN	Uncharacterized protein		unreviewed
W1DNU2	W1DNU2_KLEPN	Putative inner membrane protein		unreviewed
W1DEL6	W1DEL6_KLEPN	Cytochrome c heme lyase subunit CcmF		unreviewed
W1DQZ3	W1DQZ3_KLEPN	Uncharacterized protein		unreviewed
W1DJB0	W1DJB0_KLEPN	6-phospho-beta-glucosidase (EC 3.2.1.86)		unreviewed
W1DVT6	W1DVT6_KLEPN	Transposase and inactivated derivatives		unreviewed
W1DIQ6	W1DIQ6_KLEPN	UDP-glucose dehydrogenase (EC 1.1.1.22)		unreviewed
W1DUC5	W1DUC5_KLEPN	Uncharacterized protein		unreviewed
W1DGX7	W1DGX7_KLEPN	Uncharacterized protein		unreviewed
W1DLN0	W1DLN0_KLEPN	TonB-dependent receptor Outer membrane receptor for ferric enterobactin and colicins B, D		unreviewed
W1DRK8	W1DRK8_KLEPN	PTS system, mannose-specific IID component (EC 2.7.1.69)		unreviewed
W1DNF9	W1DNF9_KLEPN	IncF plasmid conjugative transfer protein TraQ		unreviewed
W1DU85	W1DU85_KLEPN	FIG002283: Isochorismatase family protein		unreviewed
W1DUR0	W1DUR0_KLEPN	Transposase KPN_02818		unreviewed
W1DF59	W1DF59_KLEPN	Endoribonuclease L-PSP		unreviewed
W1DL14	W1DL14_KLEPN	Cyclohexadienyl dehydratase (EC 4.2.1.51)		unreviewed
W1DGK4	W1DGK4_KLEPN	Phosphoglucomutase (EC 5.4.2.2)		unreviewed
W1DVU6	W1DVU6_KLEPN	Putative 2-component transcriptional regulator		unreviewed
W1DVU1	W1DVU1_KLEPN	Propanediol dehydratase medium subunit (EC 4.2.1.28)		unreviewed
W1DGE2	W1DGE2_KLEPN	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)		unreviewed
W1DSP7	W1DSP7_KLEPN	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129)		unreviewed
W1DXG9	W1DXG9_KLEPN	Glycine cleavage system transcriptional activator GcvA		unreviewed
W1DSL8	W1DSL8_KLEPN	AsmA protein		unreviewed
W1DE67	W1DE67_KLEPN	Transcriptional regulator, LysR family		unreviewed
W1DX28	W1DX28_KLEPN	Uncharacterized protein		unreviewed
W1DSY7	W1DSY7_KLEPN	Uncharacterized ABC transporter, periplasmic component YrbD		unreviewed
W1DRZ2	W1DRZ2_KLEPN	Putative aldo/keto reductase		unreviewed
W1DI02	W1DI02_KLEPN	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL)	trmL	unreviewed
W1DJP6	W1DJP6_KLEPN	50S ribosomal protein L24	rplX	unreviewed
W1DW59	W1DW59_KLEPN	Transcriptional regulator, RpiR family		unreviewed
W1DG06	W1DG06_KLEPN	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)		unreviewed
W1DU53	W1DU53_KLEPN	3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-)		unreviewed
W1DHT1	W1DHT1_KLEPN	Phage integrase, Phage P4-associated		unreviewed
W1DNC0	W1DNC0_KLEPN	Protein AaeX	aaeX	unreviewed
W1DDK6	W1DDK6_KLEPN	Uncharacterized protein		unreviewed
W1DY99	W1DY99_KLEPN	Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.99.-)		unreviewed
W1DJX9	W1DJX9_KLEPN	Efflux pump membrane transporter		unreviewed
W1DJP0	W1DJP0_KLEPN	Uncharacterized protein		unreviewed
W1DR38	W1DR38_KLEPN	Mannitol operon repressor		unreviewed
W1DLC7	W1DLC7_KLEPN	Glutamate transport membrane-spanning protein		unreviewed
W1DVW7	W1DVW7_KLEPN	Oxidoreductase (EC 1.1.1.-)		unreviewed
W1DCJ5	W1DCJ5_KLEPN	FIG004088: inner membrane protein YebE		unreviewed
W1DTC0	W1DTC0_KLEPN	Formate hydrogenlyase maturation protein hycH		unreviewed
W1DU57	W1DU57_KLEPN	Secretion monitor	secM	unreviewed
W1DLR5	W1DLR5_KLEPN	Spermidine export protein MdtI	mdtI	unreviewed
W1DJV4	W1DJV4_KLEPN	Galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)		unreviewed
W1DV50	W1DV50_KLEPN	Uncharacterized protein		unreviewed
W1DCY5	W1DCY5_KLEPN	LysR family transcriptional regulator YbhD		unreviewed
W1DLA1	W1DLA1_KLEPN	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)		unreviewed
W1DRK7	W1DRK7_KLEPN	Chloramphenicol acetyltransferase (EC 2.3.1.28)		unreviewed
W1DWF0	W1DWF0_KLEPN	Putative DNA-binding protein		unreviewed
W1DLL5	W1DLL5_KLEPN	IncF plasmid conjugative transfer pilus assembly protein TraE		unreviewed
W1DFQ3	W1DFQ3_KLEPN	Uncharacterized protein		unreviewed
W1DRN0	W1DRN0_KLEPN	Uncharacterized protein		unreviewed
W1DPA0	W1DPA0_KLEPN	Transcriptional regulator, HxlR family		unreviewed
W1DSB8	W1DSB8_KLEPN	ABC transport system, permease component YbhS		unreviewed
W1DR13	W1DR13_KLEPN	Uncharacterized protein		unreviewed
W1DMD3	W1DMD3_KLEPN	Uncharacterized protein		unreviewed
W1DIN0	W1DIN0_KLEPN	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	deoC	unreviewed
W1DKJ9	W1DKJ9_KLEPN	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase (EC 5.3.1.32) (Autoinducer 2-degrading protein LsrG) (AI-2-degrading protein LsrG) (Phospho-(S)-4,5-dihydroxy-2,3-pentanedione isomerase) (Phospho-AI-2 isomerase)	lsrG	unreviewed
W1DG62	W1DG62_KLEPN	Osmotically inducible lipoprotein B		unreviewed
W1DEM4	W1DEM4_KLEPN	Maltoporin (Maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)		unreviewed
W1DHI2	W1DHI2_KLEPN	Uncharacterized protein		unreviewed
W1DUK2	W1DUK2_KLEPN	Deoxyguanosinetriphosphate triphosphohydrolase, subgroup 1 (EC 3.1.5.1)		unreviewed
W1DEK9	W1DEK9_KLEPN	HTH lysR-type domain-containing protein		unreviewed
W1DI91	W1DI91_KLEPN	Oxygen-insensitive NAD(P)H nitroreductase / Dihydropteridine reductase (EC 1.-.-.-) (EC 1.5.1.34)		unreviewed
W1DVW6	W1DVW6_KLEPN	Type IV fimbrial assembly protein PilC		unreviewed
W1DRB5	W1DRB5_KLEPN	Translation initiation factor IF-3	infC	unreviewed
W1DJF0	W1DJF0_KLEPN	Positive regulator of Tartrate dehydrogenase/decarboxylase/D-malic enzyme		unreviewed
W1DQ87	W1DQ87_KLEPN	RND multidrug efflux transporter Acriflavin resistance protein		unreviewed
W1DDV6	W1DDV6_KLEPN	Lactoylglutathione lyase and related lyases		unreviewed
W1DQ44	W1DQ44_KLEPN	Uncharacterized protein		unreviewed
W1DT83	W1DT83_KLEPN	NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)		unreviewed
W1DKU3	W1DKU3_KLEPN	Putative inner membrane protein YqgA		unreviewed
W1DM70	W1DM70_KLEPN	50S ribosomal protein L16	rplP	unreviewed
W1DRD0	W1DRD0_KLEPN	Dihydropteroate synthase (EC 2.5.1.15)		unreviewed
W1DSA9	W1DSA9_KLEPN	Serine/threonine kinase		unreviewed
W1DRZ5	W1DRZ5_KLEPN	ADP-ribose pyrophosphatase (EC 3.6.1.13)		unreviewed
W1DK21	W1DK21_KLEPN	Fe-S protein, homolog of lactate dehydrogenase SO1521		unreviewed
W1DSS0	W1DSS0_KLEPN	Leucine-responsive regulatory protein, regulator for leucine (Or lrp) regulon and high-affinity branched-chain amino acid transport system		unreviewed
W1DFP8	W1DFP8_KLEPN	Putative cytoplasmic protein		unreviewed
W1DG85	W1DG85_KLEPN	Polymyxin resistance protein ArnA_DH,UDP-glucuronic acid decarboxylase / Polymyxin resistance protein ArnA_FT, UDP-4-amino-4-deoxy-L-arabinose formylase (EC 4.1.1.-)		unreviewed
W1DKE1	W1DKE1_KLEPN	FAD assembly factor SdhE		unreviewed
W1DWT5	W1DWT5_KLEPN	Uncharacterized protein		unreviewed
W1DK96	W1DK96_KLEPN	Lysine decarboxylase 2, constitutive (EC 4.1.1.18)		unreviewed
W1DSZ6	W1DSZ6_KLEPN	Cytoplasmic alpha-amylase (EC 3.2.1.1)		unreviewed
W1DJA3	W1DJA3_KLEPN	Permeases of the major facilitator superfamily		unreviewed
W1DH71	W1DH71_KLEPN	Uncharacterized protein		unreviewed
W1DJZ0	W1DJZ0_KLEPN	Uncharacterized protein		unreviewed
W1DXD4	W1DXD4_KLEPN	Uncharacterized protein		unreviewed
W1DE02	W1DE02_KLEPN	Galactonate dehydratase (EC 4.2.1.6)		unreviewed
W1DRM7	W1DRM7_KLEPN	Alpha-glucosidase (EC 3.2.1.20)		unreviewed
W1DGH4	W1DGH4_KLEPN	Glutaminyl-tRNA synthetase (EC 6.1.1.18)		unreviewed
W1DG10	W1DG10_KLEPN	Putative sugar phosphotransferase component II B		unreviewed
W1DFA0	W1DFA0_KLEPN	Uncharacterized protein		unreviewed
W1DIY0	W1DIY0_KLEPN	Cation efflux system protein CusC		unreviewed
W1DP82	W1DP82_KLEPN	Uncharacterized protein		unreviewed
W1DNU4	W1DNU4_KLEPN	Uncharacterized protein		unreviewed
W1DSL3	W1DSL3_KLEPN	Arsenical pump membrane protein		unreviewed
W1DL16	W1DL16_KLEPN	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)		unreviewed
W1DM38	W1DM38_KLEPN	Gamma-glutamyl-aminobutyraldehyde dehydrogenase (EC 1.2.1.-)		unreviewed
W1DUJ3	W1DUJ3_KLEPN	Luciferase-like monooxygenase (EC 1.14.-.-)		unreviewed
W1DPZ5	W1DPZ5_KLEPN	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)		unreviewed
W1DQK7	W1DQK7_KLEPN	DamX, an inner membrane protein involved in bile resistance		unreviewed
W1DH27	W1DH27_KLEPN	Mg(2+) transport ATPase, P-type (EC 3.6.3.2)		unreviewed
W1DPE0	W1DPE0_KLEPN	Aquaporin Z	aqpZ	unreviewed
W1DS64	W1DS64_KLEPN	Predicted L-rhamnose ABC transporter,transmembrane component 1		unreviewed
W1DMW1	W1DMW1_KLEPN	GCN5-related N-acetyltransferase		unreviewed
W1DPH6	W1DPH6_KLEPN	D-amino acid dehydrogenase small subunit (EC 1.4.99.1)		unreviewed
W1DM42	W1DM42_KLEPN	Acidic protein msyB		unreviewed
W1DLY2	W1DLY2_KLEPN	Probable extracellular solute-binding protein		unreviewed
W1DQT3	W1DQT3_KLEPN	Protein rarD		unreviewed
W1DN09	W1DN09_KLEPN	Rtn protein		unreviewed
W1DJK2	W1DJK2_KLEPN	Transcriptional regulator, GntR family		unreviewed
W1DHW7	W1DHW7_KLEPN	Entericidin B		unreviewed
W1DGA2	W1DGA2_KLEPN	ABC-type multidrug transport system, permease component		unreviewed
W1DSN8	W1DSN8_KLEPN	Fip		unreviewed
W1DMX4	W1DMX4_KLEPN	Putative outer membrane efflux protein		unreviewed
W1DL11	W1DL11_KLEPN	Uncharacterized protein		unreviewed
W1DJD6	W1DJD6_KLEPN	Uncharacterized protein		unreviewed
W1DNC9	W1DNC9_KLEPN	Lipoprotein NlpD		unreviewed
W1DT04	W1DT04_KLEPN	2-haloalkanoic acid dehalogenase (EC 3.8.1.2)		unreviewed
W1DHI8	W1DHI8_KLEPN	Uncharacterized protein		unreviewed
W1DK55	W1DK55_KLEPN	C4-dicarboxylate transporter DcuC (TC 2.A.61.1.1)		unreviewed
W1DMN2	W1DMN2_KLEPN	Ribosomal-protein-L7p-serine acetyltransferase		unreviewed
W1DFZ5	W1DFZ5_KLEPN	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)		unreviewed
W1DCZ2	W1DCZ2_KLEPN	Uncharacterized protein		unreviewed
W1DGK8	W1DGK8_KLEPN	Fer4_19 domain-containing protein		unreviewed
W1DPG7	W1DPG7_KLEPN	Glycerol uptake facilitator protein		unreviewed
W1DPM2	W1DPM2_KLEPN	Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)		unreviewed
W1DGF5	W1DGF5_KLEPN	VasL domain-containing protein		unreviewed
W1DTX6	W1DTX6_KLEPN	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95)		unreviewed
W1DFK0	W1DFK0_KLEPN	Permease of the major facilitator superfamily		unreviewed
W1DYC5	W1DYC5_KLEPN	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt	unreviewed
W1DSC8	W1DSC8_KLEPN	Mobile element protein		unreviewed
W1DLT8	W1DLT8_KLEPN	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel		unreviewed
W1DPS3	W1DPS3_KLEPN	Transcription repressor		unreviewed
W1DRR3	W1DRR3_KLEPN	Arylsulfatase (EC 3.1.6.1)		unreviewed
W1DKR3	W1DKR3_KLEPN	Transcriptional regulator, ArsR family		unreviewed
W1DQN4	W1DQN4_KLEPN	Mobile element protein		unreviewed
W1DW50	W1DW50_KLEPN	Predicted membrane fusion protein (MFP) component of efflux pump, membrane anchor protein YbhG		unreviewed
W1DKX0	W1DKX0_KLEPN	3'-to-5' exoribonuclease RNase R		unreviewed
W1DKB8	W1DKB8_KLEPN	Universal stress protein G		unreviewed
W1DMH8	W1DMH8_KLEPN	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)		unreviewed
W1DQX5	W1DQX5_KLEPN	Uncharacterized protein		unreviewed
W1DMT1	W1DMT1_KLEPN	Uncharacterized protein		unreviewed
W1DNH2	W1DNH2_KLEPN	Uncharacterized protein		unreviewed
W1DDC3	W1DDC3_KLEPN	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	aroD	unreviewed
W1DKK6	W1DKK6_KLEPN	D-serine/D-alanine/glycine transporter		unreviewed
W1DT44	W1DT44_KLEPN	Uncharacterized protein		unreviewed
W1DRA4	W1DRA4_KLEPN	IgaA: a membrane protein that prevents overactivation of the Rcs regulatory system		unreviewed
W1DDR8	W1DDR8_KLEPN	LysR_substrate domain-containing protein		unreviewed
W1DKH5	W1DKH5_KLEPN	Cyanate transport protein CynX		unreviewed
W1DTB9	W1DTB9_KLEPN	Putative enzyme Integration, recombination (Phage or Prophage Related)		unreviewed
W1DL05	W1DL05_KLEPN	Putative Cytochrome bd2, subunit II		unreviewed
W1DK46	W1DK46_KLEPN	Lipopolysaccharide assembly protein A	lapA	unreviewed
W1DRQ3	W1DRQ3_KLEPN	Colanic acid biosynthsis UDP-glucose lipid carrier transferase WcaJ		unreviewed
W1DTE0	W1DTE0_KLEPN	Methylenetetrahydrofolate dehydrogenase (NADP+) / Methenyltetrahydrofolate cyclohydrolase (EC 1.5.1.5) (EC 3.5.4.9)		unreviewed
W1DS51	W1DS51_KLEPN	Putative cytoplasmic protein		unreviewed
W1DDC0	W1DDC0_KLEPN	Osmotically inducible protein OsmY		unreviewed
W1DIJ3	W1DIJ3_KLEPN	Cytochrome b(561)		unreviewed
W1DVE1	W1DVE1_KLEPN	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)		unreviewed
W1DWX3	W1DWX3_KLEPN	Uncharacterized protein		unreviewed
W1DQ84	W1DQ84_KLEPN	Manganese transport protein MntH		unreviewed
W1DSJ0	W1DSJ0_KLEPN	Phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)		unreviewed
W1DUU2	W1DUU2_KLEPN	SymE_toxin domain-containing protein		unreviewed
W1DVM0	W1DVM0_KLEPN	Uncharacterized protein		unreviewed
W1DSN1	W1DSN1_KLEPN	Ferrichrome-iron receptor		unreviewed
W1DFZ9	W1DFZ9_KLEPN	NtrC family Transcriptional regulator, ATPase domain		unreviewed
W1DR05	W1DR05_KLEPN	Multicopper oxidase		unreviewed
W1DS83	W1DS83_KLEPN	Alcohol dehydrogenase (EC 1.1.1.1)		unreviewed
W1DJG6	W1DJG6_KLEPN	Uncharacterized protein ynbE probable lipoprotein STY1424		unreviewed
W1DET6	W1DET6_KLEPN	Protein-N(5)-glutamine methyltransferase PrmC,methylates polypeptide chain release factors RF1 and RF2		unreviewed
W1DKA0	W1DKA0_KLEPN	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	murB	unreviewed
W1DQ71	W1DQ71_KLEPN	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)		unreviewed
W1DVE5	W1DVE5_KLEPN	Cobalt-zinc-cadmium resistance protein CzcA Cation efflux system protein CusA		unreviewed
W1DRM1	W1DRM1_KLEPN	Cation efflux system protein		unreviewed
W1DNM5	W1DNM5_KLEPN	PTS system, diacetylchitobiose-specific IIA component (EC 2.7.1.69)		unreviewed
W1DN40	W1DN40_KLEPN	Protein yhjK		unreviewed
W1DJK8	W1DJK8_KLEPN	UPF0412 protein YaaI	yaaI	unreviewed
W1DHA6	W1DHA6_KLEPN	Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)		unreviewed
W1DR12	W1DR12_KLEPN	Probable copper-binding protein		unreviewed
W1DED2	W1DED2_KLEPN	Mobile element protein		unreviewed
W1DLK1	W1DLK1_KLEPN	Urea ABC transporter, substrate binding protein UrtA		unreviewed
W1DFR3	W1DFR3_KLEPN	Error-prone repair protein UmuD		unreviewed
W1DH58	W1DH58_KLEPN	RND efflux system, membrane fusion protein CmeA		unreviewed
W1DIB6	W1DIB6_KLEPN	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)		unreviewed
W1DPA5	W1DPA5_KLEPN	Macrolide-specific efflux protein MacA		unreviewed
W1DWB1	W1DWB1_KLEPN	Peripla_BP_4 domain-containing protein		unreviewed
W1DHK5	W1DHK5_KLEPN	Glucosamine_iso domain-containing protein		unreviewed
W1DRC2	W1DRC2_KLEPN	L-lactate permease		unreviewed
W1DD22	W1DD22_KLEPN	Mobile element protein		unreviewed
W1DEU2	W1DEU2_KLEPN	Resiniferatoxin-binding,phosphotriesterase-related protein		unreviewed
W1DR74	W1DR74_KLEPN	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs	unreviewed
W1DN53	W1DN53_KLEPN	Uncharacterized protein		unreviewed
W1DQ77	W1DQ77_KLEPN	Putative exported protein		unreviewed
W1DS58	W1DS58_KLEPN	Aminoglycoside 3'-phosphotransferase 2 @ Streptomycin 3'-kinase StrB (EC 2.7.1.87) (EC 2.7.1.95)		unreviewed
W1DS04	W1DS04_KLEPN	FIG003462: membrane protein		unreviewed
W1DPE8	W1DPE8_KLEPN	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)		unreviewed
W1DLF8	W1DLF8_KLEPN	IncF plasmid conjugative transfer pilus assembly protein TraH		unreviewed
W1DGM8	W1DGM8_KLEPN	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-)	alsE	unreviewed
W1DN82	W1DN82_KLEPN	50S ribosomal protein L28		unreviewed
W1DJV9	W1DJV9_KLEPN	Universal stress protein F		unreviewed
W1DCK2	W1DCK2_KLEPN	Siroheme synthase / Precorrin-2 oxidase / Sirohydrochlorin ferrochelatase / Uroporphyrinogen-III methyltransferase (EC 1.3.1.76) (EC 2.1.1.107) (EC 4.99.1.4)		unreviewed
W1DL75	W1DL75_KLEPN	Uncharacterized protein		unreviewed
W1DRA6	W1DRA6_KLEPN	Uncharacterized protein		unreviewed
W1DMY7	W1DMY7_KLEPN	Hydroxymethylpyrimidine ABC transporter,substrate-binding component		unreviewed
W1DER5	W1DER5_KLEPN	Uncharacterized protein		unreviewed
W1DHR8	W1DHR8_KLEPN	4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein		unreviewed
W1DST6	W1DST6_KLEPN	Uncharacterized protein		unreviewed
W1DLM3	W1DLM3_KLEPN	PTS system, cellobiose-specific IIB component (EC 2.7.1.69)		unreviewed
W1DFN7	W1DFN7_KLEPN	Putative oxidoreductase		unreviewed
W1DT41	W1DT41_KLEPN	L-seryl-tRNA(Sec) selenium transferase-related protein		unreviewed
W1DRE4	W1DRE4_KLEPN	Malonate decarboxylase beta subunit		unreviewed
W1DU21	W1DU21_KLEPN	UPF0306 protein		unreviewed
W1DVX2	W1DVX2_KLEPN	YpfJ protein, zinc metalloprotease superfamily		unreviewed
W1DT02	W1DT02_KLEPN	Putative cytoplasmic protein		unreviewed
W1DQY2	W1DQY2_KLEPN	IncF plasmid conjugative transfer pilin acetylase TraX		unreviewed
W1DLB1	W1DLB1_KLEPN	Outer membrane stress sensor protease DegQ,serine protease		unreviewed
W1DGW3	W1DGW3_KLEPN	GCN5-related N-acetyltransferase		unreviewed
W1DSI5	W1DSI5_KLEPN	FIG002283: Isochorismatase family protein		unreviewed
W1DPT8	W1DPT8_KLEPN	Uncharacterized protein		unreviewed
W1DND6	W1DND6_KLEPN	IncF plasmid conjugative transfer pilus assembly protein TraV		unreviewed
W1DS15	W1DS15_KLEPN	RND efflux system, membrane fusion protein CmeA		unreviewed
W1DPH0	W1DPH0_KLEPN	Putative transcriptional regulator (LysR family)		unreviewed
W1DLI9	W1DLI9_KLEPN	Cyclic-guanylate-specific phosphodiesterase (EC 3.1.4.52)		unreviewed
W1DSN6	W1DSN6_KLEPN	2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)		unreviewed
W1DVQ3	W1DVQ3_KLEPN	Uncharacterized protein		unreviewed
W1DFZ3	W1DFZ3_KLEPN	Formate dehydrogenase chain D (EC 1.2.1.2)		unreviewed
W1DSU6	W1DSU6_KLEPN	Uncharacterized protein		unreviewed
W1DHG6	W1DHG6_KLEPN	Fructose repressor FruR, LacI family		unreviewed
W1DDW8	W1DDW8_KLEPN	Uncharacterized protein		unreviewed
W1DGG0	W1DGG0_KLEPN	MFS family multidrug transport protein,bicyclomycin resistance protein		unreviewed
W1DU31	W1DU31_KLEPN	RND multidrug efflux transporter Acriflavin resistance protein		unreviewed
W1DSY2	W1DSY2_KLEPN	Probable exported protein STY0357		unreviewed
